like,body,url
1434,"ФИНАЛ ► Dollmare #2
https://youtu.be/UaenUgZi0tA

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
2062,"ФЛЕШБЕКИ ДЕДА ► While We Wait Here #2

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
11382,"Внимание-внимание!🤨🤚Сегодня свой пятый юбилей отмечает самый весёлый и замечательный perevodchik. Все вы его знаете, ведь это [id14720997|Дмитрий Куплинов]! Поздравим же его и дружно пожелаем крепчайшего здоровья, вагон энергии и дальнейшего развития и роста всех каналов, за которые он несёт ответственность, а также чтоб оставался всё таким же задорным и образцовым борцом с унынием! Ну и, конечно же, побольше славных подписчиков, которые не забудут в комментариях написать и свои пожелания)😁🎉","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1158,"Доброе утро и отличного настроения Всем!
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1367,"Привет всем ценителям прекрасного 🤝🏻
Хорошего вечера ☕🍫
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1414,"КУЧА МОНСТРОВ В ОДНОЙ ИГРЕ ► The Classrooms
https://youtu.be/rNfvEtdW1UY

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
2194,"ТЕБЕ БУРГЕР ИЛИ КОФЕ? ► While We Wait Here #1

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
785,"Сегодня на Дзене я поделился своим мнением о ММО во вселенной Скайрима - The Elder Scrolls Online, в которой уже просидел не одну сотню часов, потому есть что сказать по данному поводу) Переходите на канал, читайте, не забывайте ставить лайки и комментировать)
https://dzen.ru/a/Z0C5V87GUENyz9IW","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1208,"Всем доброе утро ☀
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1404,"Как прошёл ваш день)?
Ночной чатик☺","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1777,"ФИНАЛ ► BioShock 2 Remastered #10

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
4711,"Из видео ""ФИНАЛ ► Puppet House #3""

#мемы #KuplinovPlay #PuppetHouse","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1941,"не пропускайте звонки от мам!
утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1287,"Закат в Ставрополе
Как дела?
Ночной чат)","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1732,"УКРАСИЛ ТАВЕРНУ ► Tavern Manager Simulator #10
https://youtu.be/zyJUXBAXvy8

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
1549,"СУДЬБА ЭЛЕОНОРЫ ► BioShock 2 Remastered #9

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=2ae2464570b8e65499a7e61d32c38b75&c_uniq_tag=4uovULw2XQNkKGzsiSnWM6ToiDsP7cPocqT3dlKBXQg&type=share"
929,"Сегодня на Дзене вышел пост, где я поделился своими мыслями насчёт предпочтительного сеттинга в произведениях (в играх, в частности). Предлагаю вам ознакомиться с ними, если интересно, ну и не забывайте ставить лайки и комментировать)
https://dzen.ru/b/ZzivYok2QimSDm0C",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
1559,"Тоже хочу похвастаться своим другом 🥹 😅
Отдельная любовь и благодарность Дмитрию, за то, что скрашивает мои будни в декрете ♥Всем хорошего дня🙏🏻
Утренний чат",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
1469,"Помогите, пожалуйста, подобрать игру в коопе на двоих. Пишите в комментариях свои варианты🙂
Ночной чат",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
2193,"А ЧТО У ТЕБЯ ВНУТРИ? ► Deep Inside

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
10513,"Из видео ""ФИНАЛ ► Puppet House #3""

#мемы #KuplinovPlay #PuppetHouse",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
1553,"Вид в Воронеже. Как настроение?
Утренний чат",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
2085,"Зима близко
Ночной чат",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
1503,"ТАКИХ ИГР ПРО АНОМАЛИИ ЕЩЁ НЕ БЫЛО ► Paragnosia
https://youtu.be/QtgpHpQalQU

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
1509,"ПРОЩАЙ, АМФИБИЯ ► BioShock 2 Remastered #8

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
3663,"Всем приветик от моей Лилу😺
Это мы на Хэллоуин наряжались😹🦇
Утренний чат",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
2224,"Видимо на работу завтра ей а не мне…
Ночной чат",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
6748,"ЕЩЁ ОДИН ПОЕХАВШИЙ ► BioShock 2 Remastered #7

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092",https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AM7N4nXQtZY.jpg?size=1074x480&quality=96&sign=b6fc0e5aba16208797de779a1255ca27&c_uniq_tag=p-LsoVg8mW3Y9IDJDbC4Q_dEG3sRSeNVD_VYYjJWdZk&type=share
1086,"Напоминаю, что на Дзене я иногда выкладываю свои мысли насчёт различных игр, фильмов, жанров и тд, помимо того, что там хранятся записи стримов из различных особых рубрик на канале).
Подписывайтесь на страницу, буду продолжать писать всякое, сегодня, например, поделился своим мнением о так называемых ""соулслайках"". Не забывайте ставить лайки и делиться своим мнением в комментариях)
https://dzen.ru/a/ZzdVRjVyBDp6RDX9","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
4403,"Из прохождения BioShock 2 Remastered

#мемы #KuplinovPlay #BioShock2 #Remastered","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1915,"С бодрым днем
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1407,"Всем доброй ночи
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1414,"УБОЙНАЯ ТУСОВКА ► Crime Scene Cleaner #9
https://youtu.be/R_s6xhbBFZE

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1837,"ФИНАЛ ► Dreamless #2

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1577,"Доброе утро. Удачной недели!
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
771,"У нас снег)
Ночной чатик 🦇🌑","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1429,"ФИНАЛ ► Puppet House #3
https://youtu.be/OJqw8TuUA1s

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3061,"ОЧЕНЬ ГОДНЫЙ ХОРРОР ► Dreamless #1

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1112,"Всем доброго утра и продуктивного дня!
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
4083,"Здравствуйте, это кот по имени Визара, он всех любит и желает приятного вечера))💫
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1826,"ТЕПЕРЬ ЗЛОЙ ПАПОЧКА ► BioShock 2 Remastered #6

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
3670,"Из видео «ТАВЕРНА-ОБМАНЩИК - Tavern Manager Simulator #9»

Дима всю серию порхает среди фей по таверне. 
Как его всю серию видят зрители:

#мемы #KuplinovPlay #TavernManagerSimulator","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1477,"Лучшего настроения! 
Как у кого дела?
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1393,"Всем спокойной ночи)
Ночной чат🌔","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1453,"ТАЙНЫ ОСТРОВА ► Puppet House #2
https://youtu.be/WuhOwnbOnOY

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1701,"МЕСТНЫЕ СЕКТАНТЫ ► BioShock 2 Remastered #5

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1607,"Ли́са желает всем хорошего настроения)
Утренний чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1406,"Как прошел ваш день?
Ночной чат","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
1902,"ТЕМНО И ГЛУБОКО

Прежде, чем написать комментарий, прочитайте правила: 
http://vk.com/topic-56169357_30217092","https://sun9-63.userapi.com/impg/iGXne_UMtIsly5MvVWRwGQGX_IwC-cJlBENHOg/AQc5JWG1ngU.jpg?size=150x80&quality=96&crop=87,0,900,480&sign=952502cbc2c08afce99d6efd470eec5c&c_uniq_tag=MuAQ2EP-MXvT8cjon-MJ95Sle5dT7iG5vFvQPgmULKI&type=share"
